setup_msg_id,setup_date_utc,team_a,team_b,predicted_winner,predicted_winner_short,entry1_kind,entry1_odds,entry1_team,entry1_msg_id,entry1_date_utc,entry2_kind,entry2_odds,entry2_team,entry2_msg_id,entry2_date_utc,end_type,end_msg_id,end_date_utc
22148,2025-10-31T08:17:56+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 2ND T20 INDIA,AUSTRALIA MATCH WINNER - AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 2ND T20 INDIA VS AUSTRALIA MATCH WINNER - AUSTRALIA AUSTRALIA LIKH,AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,92p,INDIA PEHLI ENTRY KARO AUSTRALI,22152,2025-10-31T08:29:48+00:00,,,,,,CASHOUT,22155,2025-10-31T08:57:37+00:00
22159,2025-10-31T12:20:19+00:00,WINDIES TOUR OF BANGLADESH 2025 MATCH 3RD T20 WEST INDIES,BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF BANGLADESH 2025 MATCH 3RD T20 WEST INDIES VS BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH,BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22178,2025-10-31T15:02:46+00:00
22178,2025-10-31T15:02:46+00:00,SOUTH AFRICA TOUR OF PAKISTAN 2025 MATCH NO 2ND T20 PAKISTAN,SOUTH AFRICA MATCH WINNER - PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SOUTH AFRICA TOUR OF PAKISTAN 2025 MATCH NO 2ND T20 PAKISTAN VS SOUTH AFRICA MATCH WINNER - PAKISTAN PAKISTAN LIKH,PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22180,2025-10-31T16:51:41+00:00
22189,2025-11-01T15:03:47+00:00,SOUTH AFRICA TOUR OF PAKISTAN 2025 MATCH NO 3RD T20 PAKISTAN,SOUTH AFRICA MATCH WINNER - PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SOUTH AFRICA TOUR OF PAKISTAN 2025 MATCH NO 3RD T20 PAKISTAN VS SOUTH AFRICA MATCH WINNER - PAKISTAN PAKISTAN LIKH,PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22193,2025-11-01T18:02:57+00:00
22198,2025-11-02T07:51:47+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 3RD T20 INDIA,AUSTRALIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 3RD T20 INDIA VS AUSTRALIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,84p,AUSTRALIA PEHLI ENTRY KARO INDI,22202,2025-11-02T09:13:49+00:00,,,,,,CASHOUT,22206,2025-11-02T10:57:24+00:00
22230,2025-11-04T11:39:27+00:00,SOUTH AFRICA TOUR OF PAKISTAN 2025 MATCH NO 1ST ODI PAKISTAN,SOUTH AFRICA MATCH WINNER - SOUTH AFRICA SOUTH AFRICA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SOUTH AFRICA TOUR OF PAKISTAN 2025 MATCH NO 1ST ODI PAKISTAN VS SOUTH AFRICA MATCH WINNER - SOUTH AFRICA SOUTH AFRICA LIKH,SOUTH AFRICA SOUTH AFRICA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22241,2025-11-05T06:22:31+00:00
22241,2025-11-05T06:22:31+00:00,WINDIES TOUR OF NEW ZEALAND 2025 MATCH 1ST T20 WEST INDIES,NEW ZEALAND MATCH WINNER - NEW ZEALAND NEW ZEALAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF NEW ZEALAND 2025 MATCH 1ST T20 WEST INDIES VS NEW ZEALAND MATCH WINNER - NEW ZEALAND NEW ZEALAND LIKH,NEW ZEALAND NEW ZEALAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,JACKPOT,27p,WEST INDIES JACKPOT ENTRY KARLE,22243,2025-11-05T09:14:01+00:00,FIRST,40p,TEAM OPEN HOTI HAI AUR AISE 10-,22247,2025-11-05T10:12:30+00:00,UNCLOSED,22251,2025-11-06T06:12:07+00:00
22251,2025-11-06T06:12:07+00:00,WINDIES TOUR OF NEW ZEALAND 2025 MATCH 2ND T20 WEST INDIES,NEW ZEALAND MATCH WINNER - NEW ZEALAND NEW ZEALAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF NEW ZEALAND 2025 MATCH 2ND T20 WEST INDIES VS NEW ZEALAND MATCH WINNER - NEW ZEALAND NEW ZEALAND LIKH,NEW ZEALAND NEW ZEALAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,90p,WEST INDIES PLUS KARLENA NZ PE,22255,2025-11-06T06:57:37+00:00,,,,,,CASHOUT,22262,2025-11-06T07:33:52+00:00
22266,2025-11-06T08:00:42+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 4TH T20 INDIA,AUSTRALIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 4TH T20 INDIA VS AUSTRALIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,74p,AUSTRALIA PEHLI ENTRY KARO INDI,22269,2025-11-06T08:17:34+00:00,,,,,,WIN,22271,2025-11-06T09:59:56+00:00
22303,2025-11-08T08:08:00+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 5TH T20 INDIA,AUSTRALIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 5TH T20 INDIA VS AUSTRALIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,76p,AUSTRALIA PEHLI ENTRY KARO INDI,22304,2025-11-08T08:09:20+00:00,,,,,,CANCELLED,22307,2025-11-08T08:59:48+00:00
22314,2025-11-09T06:32:42+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 2ND T20 THUNDER W,HOBART W MATCH WINNER - THUNDER W THUNDER W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 2ND T20 THUNDER W VS HOBART W MATCH WINNER - THUNDER W THUNDER W LIKH,THUNDER W THUNDER W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22322,2025-11-09T09:50:08+00:00
22322,2025-11-09T09:50:08+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 3RD T20 SIXERS W,PERTH W MATCH WINNER - SIXERS W SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 3RD T20 SIXERS W VS PERTH W MATCH WINNER - SIXERS W SIXERS W LIKH,SIXERS W SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22326,2025-11-09T12:09:09+00:00
22332,2025-11-10T04:14:59+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 4TH T20 MELBOURNE W,ADELAIDE W MATCH WINNER - ADELAIDE W ADELAIDE W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 4TH T20 MELBOURNE W VS ADELAIDE W MATCH WINNER - ADELAIDE W ADELAIDE W LIKH,ADELAIDE W ADELAIDE W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,70p,MELBOURNE W PEHLI ENTRY KARO AD,22337,2025-11-10T04:26:14+00:00,JACKPOT,35p,MELBOURNE W JACKPOT ENTRY KARLE,22339,2025-11-10T05:04:22+00:00,CANCELLED,22341,2025-11-10T06:48:05+00:00
22354,2025-11-11T04:27:07+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 5TH T20 MELBOURNE W,THUNDER W MATCH WINNER - MELBOURNE W MELBOURNE RENEGADES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 5TH T20 MELBOURNE W VS THUNDER W MATCH WINNER - MELBOURNE W MELBOURNE RENEGADES W LIKH,MELBOURNE W MELBOURNE RENEGADES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,70p,THUNDER W PEHLI ENTRY KARO RENE,22355,2025-11-11T04:27:30+00:00,,,,,,CASHOUT,22368,2025-11-11T06:39:56+00:00
22386,2025-11-12T07:57:54+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 6TH T20 HEAT W,PERTH W MATCH WINNER - HEAT W BRISBANE HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 6TH T20 HEAT W VS PERTH W MATCH WINNER - HEAT W BRISBANE HEAT W LIKH,HEAT W BRISBANE HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22401,2025-11-13T08:00:46+00:00
22401,2025-11-13T08:00:46+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 7TH T20 HOBART W,SIXERS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 7TH T20 HOBART W VS SIXERS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH,SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22408,2025-11-13T11:06:07+00:00
22413,2025-11-14T08:14:02+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 9TH T20 RENEGADES W,ADELAIDE W MATCH WINNER - ADELAIDE W ADELAIDE STRIKERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 9TH T20 RENEGADES W VS ADELAIDE W MATCH WINNER - ADELAIDE W ADELAIDE STRIKERS W LIKH,ADELAIDE W ADELAIDE STRIKERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22417,2025-11-14T10:51:08+00:00
22420,2025-11-15T04:37:17+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 10TH T20 HEAT W,HOBART W MATCH WINNER - HEAT W HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 10TH T20 HEAT W VS HOBART W MATCH WINNER - HEAT W HEAT W LIKH,HEAT W HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22432,2025-11-15T07:59:06+00:00
22432,2025-11-15T07:59:06+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 11TH T20 THUNDER W,SIXERS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 11TH T20 THUNDER W VS SIXERS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH,SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,LOSS,22433,2025-11-15T07:59:33+00:00
22480,2025-11-19T08:03:49+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 15TH T20 THUNDER W,PERTH W MATCH WINNER - THUNDER W SYDNEY THUNDER W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 15TH T20 THUNDER W VS PERTH W MATCH WINNER - THUNDER W SYDNEY THUNDER W LIKH,THUNDER W SYDNEY THUNDER W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,64p,PERTH W PEHLI ENTRY KARO THUNDE,22484,2025-11-19T08:40:28+00:00,,,,,,CASHOUT,22487,2025-11-19T10:01:35+00:00
22497,2025-11-20T08:09:07+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 17TH T20 SIXERS W,STARS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 17TH T20 SIXERS W VS STARS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH,SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,90p,STARS W PEHLI ENTRY KARO SIXERS,22501,2025-11-20T08:24:03+00:00,,,,,,UNCLOSED,22507,2025-11-20T16:01:52+00:00
22507,2025-11-20T16:01:52+00:00,ABU DHABI T10 2025 MATCH 8TH T10 AJMAN,ASPIN MATCH WINNER - ASPIN STALLIONS ASPIN STALLIONS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ABU DHABI T10 2025 MATCH 8TH T10 AJMAN VS ASPIN MATCH WINNER - ASPIN STALLIONS ASPIN STALLIONS LIKH,ASPIN STALLIONS ASPIN STALLIONS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,65p,AJMAN PEHLI ENTRY KARO ASPIN PL,22509,2025-11-20T16:09:52+00:00,,,,,,LOSS_CUT,22511,2025-11-20T17:35:20+00:00
22523,2025-11-21T09:14:19+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 18TH T20 THUNDER W,HEAT W MATCH WINNER - HEAT W BRISBANE HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 18TH T20 THUNDER W VS HEAT W MATCH WINNER - HEAT W BRISBANE HEAT W LIKH,HEAT W BRISBANE HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22531,2025-11-21T11:27:07+00:00
22531,2025-11-21T11:27:07+00:00,ABU DHABI T10 2025 MATCH 9TH T10 DECCAN,QUETTA MATCH WINNER - QUETTA QAVALRY QUETTA QAVALRY LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ABU DHABI T10 2025 MATCH 9TH T10 DECCAN VS QUETTA MATCH WINNER - QUETTA QAVALRY QUETTA QAVALRY LIKH,QUETTA QAVALRY QUETTA QAVALRY LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,80p,DECCAN PEHLI ENTRY KARO QUETTA,22532,2025-11-21T11:28:00+00:00,,,,,,WIN,22535,2025-11-21T11:48:09+00:00
22549,2025-11-22T11:45:26+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 20TH T20 ADELAIDE W,PERTH W MATCH WINNER - ADELAIDE W ADELAIDE STRIKERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 20TH T20 ADELAIDE W VS PERTH W MATCH WINNER - ADELAIDE W ADELAIDE STRIKERS W LIKH,ADELAIDE W ADELAIDE STRIKERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,68p,PERTH W PEHLI ENTRY KARO ADELAI,22550,2025-11-22T11:46:16+00:00,,,,,,CASHOUT,22553,2025-11-22T12:03:44+00:00
22565,2025-11-23T09:15:15+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 22ND T20 HEAT W,STARS W MATCH WINNER - HEAT W BRISBANE HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 22ND T20 HEAT W VS STARS W MATCH WINNER - HEAT W BRISBANE HEAT W LIKH,HEAT W BRISBANE HEAT W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22582,2025-11-25T08:18:43+00:00
22582,2025-11-25T08:18:43+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 23RD T20 HEAT W,ADELAIDE W MATCH WINNER - ADELAIDE W ADELAIDE STRIKERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 23RD T20 HEAT W VS ADELAIDE W MATCH WINNER - ADELAIDE W ADELAIDE STRIKERS W LIKH,ADELAIDE W ADELAIDE STRIKERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,94p,HEAT W PEHLI ENTRY KARO ADELAID,22584,2025-11-25T08:25:30+00:00,,,,,,CASHOUT,22590,2025-11-25T10:07:52+00:00
22597,2025-11-26T04:18:24+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 24TH T20 STAR W,HOBART W MATCH WINNER - HOBART W HOBART HURRICANES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 24TH T20 STAR W VS HOBART W MATCH WINNER - HOBART W HOBART HURRICANES W LIKH,HOBART W HOBART HURRICANES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22606,2025-11-26T11:53:17+00:00
22606,2025-11-26T11:53:17+00:00,ABU DHABI T10 2025 MATCH 20TH T10 NORTHERN,DELHI MATCH WINNER - NORTHERN NORTHERN WARRIORS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ABU DHABI T10 2025 MATCH 20TH T10 NORTHERN VS DELHI MATCH WINNER - NORTHERN NORTHERN WARRIORS LIKH,NORTHERN NORTHERN WARRIORS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,80p,DELHI PEHLI ENTRY KARO NORTHERN,22608,2025-11-26T11:54:03+00:00,,,,,,CASHOUT,22614,2025-11-26T12:41:13+00:00
22619,2025-11-27T04:11:58+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 25TH T20 PERTH W,RENEGADES W MATCH WINNER - RENEGADES W MELBOURNE RENEGADES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 25TH T20 PERTH W VS RENEGADES W MATCH WINNER - RENEGADES W MELBOURNE RENEGADES W LIKH,RENEGADES W MELBOURNE RENEGADES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22627,2025-11-27T11:52:58+00:00
22627,2025-11-27T11:52:58+00:00,ABU DHABI T10 2025 MATCH 23RD T10 QUETTA,VISTA MATCH WINNER - VISTA VISTA RIDERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ABU DHABI T10 2025 MATCH 23RD T10 QUETTA VS VISTA MATCH WINNER - VISTA VISTA RIDERS LIKH,VISTA VISTA RIDERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,54p,QUETTA PEHLI ENTRY KARO VISTA P,22629,2025-11-27T11:55:19+00:00,,,,,,CASHOUT,22634,2025-11-27T13:22:23+00:00
22640,2025-11-27T13:50:41+00:00,PAKISTAN T20 TRI-SERIES MATCH 6TH T20 PAKISTAN,SRI LANKA MATCH WINNER - PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,PAKISTAN T20 TRI-SERIES MATCH 6TH T20 PAKISTAN VS SRI LANKA MATCH WINNER - PAKISTAN PAKISTAN LIKH,PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,75p,SRI LANKA PEHLI ENTRY KARO PAKI,22642,2025-11-27T14:04:23+00:00,,,,,,LOSS_CUT,22648,2025-11-27T16:20:34+00:00
22666,2025-11-29T08:50:59+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 29TH T20 HOBART W,PERTH W MATCH WINNER - HOBART W HOBART HURRICANES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 29TH T20 HOBART W VS PERTH W MATCH WINNER - HOBART W HOBART HURRICANES W LIKH,HOBART W HOBART HURRICANES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,48p,PERTH W MINI GHODA CASH KARO SA,22672,2025-11-29T09:30:52+00:00,,,,,,LOSS_CUT,22679,2025-11-29T10:33:23+00:00
22690,2025-11-30T06:00:51+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 31ST T20 THUNDER W,SIXERS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 31ST T20 THUNDER W VS SIXERS W MATCH WINNER - SIXERS W SYDNEY SIXERS W LIKH,SIXERS W SYDNEY SIXERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,68p,THUNDER W PLUS HOJAAO SIXERS W,22692,2025-11-30T06:01:51+00:00,,,,,,CASHOUT,22700,2025-11-30T06:58:40+00:00
22716,2025-12-02T09:16:07+00:00,WOMEN S BIG BASH LEAGUE 2025 MATCH 33RD T20 PERTH W,RENEGADES W MATCH WINNER - PERTH W PERTH SCORCHERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 MATCH 33RD T20 PERTH W VS RENEGADES W MATCH WINNER - PERTH W PERTH SCORCHERS W LIKH,PERTH W PERTH SCORCHERS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,72p,RENEGADES W PLUS HOJAAO PERTH W,22719,2025-12-02T09:46:25+00:00,,,,,,CASHOUT,22722,2025-12-02T10:08:55+00:00
22814,2025-12-08T14:38:56+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 8TH T20 GULF GIANTS,DESERT VIPERS MATCH WINNER - DESERT VIPERS DESERT VIPERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 8TH T20 GULF GIANTS VS DESERT VIPERS MATCH WINNER - DESERT VIPERS DESERT VIPERS LIKH,DESERT VIPERS DESERT VIPERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,62p,GULF PLUS HOJAAO VIPERS PE YAHA,22818,2025-12-08T14:49:14+00:00,,,,,,CASHOUT,22822,2025-12-08T18:11:23+00:00
